item_id,name,usable_at_45,required_level,item_level,slot,slot_code,item_type,item_subtype,quality,spell_power,intellect,haste,hit,crit,spirit,mp5,chrono_score,discovered,collected,worldforged,locations,tooltip
354328,Burning Vanguard Hauberk,False,51,56,Chest,INVTYPE_CHEST,Armor,Mail,3,0,0,0,0,13,0,0,5.2,True,False,True,"Burning Steppes 95.0, 31.3 [FADING]",burning vanguard hauberk worldforged binds when picked up chest mail 312 armor +13 stamina requires level 51 item level 56 equip: increases attack power by 20. equip: improves critical strike rating by 13.   you haven't collected this appearance
515283,Nethergarde Foreman Chest,False,46,51,Chest,INVTYPE_CHEST,Armor,Leather,2,0,0,0,11,0,0,0,4.95,True,False,True,"Blasted Lands 54.0, 12.0 [CONFIRMED]",nethergarde foreman chest worldforged binds when picked up chest leather 62 armor +9 agility +9 stamina requires level 46 item level 51 equip: improves hit rating by 11.   you haven't collected this appearance
515394,Crystal Fused Carapace,False,53,58,Chest,INVTYPE_CHEST,Armor,Mail,3,0,0,0,0,11,0,0,4.4,True,False,True,"The Slithering Scar 44.3, 70.8 [CONFIRMED]",crystal fused carapace worldforged binds when picked up chest mail 323 armor +10 strength +11 agility +11 stamina requires level 53 item level 58 equip: improves critical strike rating by 11.   you haven't collected this appearance
515243,Shadowsilk Seared Cuirass,False,46,51,Chest,INVTYPE_CHEST,Armor,Leather,3,0,0,0,9,0,0,0,4.05,True,False,True,"Searing Gorge 58.9, 29.4 [CONFIRMED]","shadowsilk seared cuirass worldforged binds when picked up chest leather 68 armor +8 agility +8 stamina requires level 46 item level 51 equip: improves hit rating by 9. equip: whenever you take fire damage you have a chance to cause the burns on your chest to flare up increasing the fire damage you take by 10% and deal 53 fire damage to nearby enemies every 2 seconds for 8 seconds. ""severely burned by lava spiders...""   you haven't collected this appearance"
515765,Sky Guard's Cuirass,False,47,52,Chest,INVTYPE_CHEST,Armor,Plate,2,0,0,0,0,10,0,0,4.0,True,False,True,"Tanaris 30.2, 74.1 [CONFIRMED]",sky guard's cuirass worldforged binds when picked up chest plate 584 armor +9 strength requires level 47 item level 52 equip: improves critical strike rating by 10. equip: increases attack power by 14.   you haven't collected this appearance
410013,Scarlet Overalls,False,54,59,Chest,INVTYPE_CHEST,Armor,Leather,3,0,0,0,0,0,0,0,0.0,True,False,True,"Western Plaguelands 49.0, 31.9 [STALE]",scarlet overalls worldforged binds when picked up chest leather 154 armor +18 strength +20 stamina requires level 54 item level 59   you haven't collected this appearance
410086,Fur-Lined Vest,False,53,58,Chest,INVTYPE_CHEST,Armor,Leather,3,0,0,0,0,0,0,0,0.0,True,False,True,"Winterspring 40.9, 36.0 [CONFIRMED]",fur-lined vest worldforged binds when picked up chest leather 151 armor +12 strength +14 stamina +19 frost resistance requires level 53 item level 58 equip: increases your dodge rating by 16.   you haven't collected this appearance
515392,Carapace Plated Chest,False,52,57,Chest,INVTYPE_CHEST,Armor,Plate,3,0,0,0,0,0,0,0,0.0,True,False,True,"Un'Goro Crater 54.8, 69.1 [CONFIRMED]",carapace plated chest worldforged binds when picked up chest plate 549 armor +9 strength +10 stamina requires level 52 item level 57 equip: increases your parry rating by 12. equip: increases attack power by 16.   you haven't collected this appearance
515275,Scorched Mail Tunic,False,47,52,Chest,INVTYPE_CHEST,Armor,Mail,3,0,0,0,0,0,0,0,0.0,True,False,True,"Searing Gorge 38.1, 54.8 [FADING]",scorched mail tunic worldforged binds when picked up chest mail 265 armor +15 strength +17 stamina requires level 47 item level 52   you haven't collected this appearance
410020,Ebonblight Slippers,False,51,56,Feet,INVTYPE_FEET,Armor,Cloth,2,14,15,0,0,0,0,0,26.0,True,False,True,"Western Plaguelands 45.9, 62.4 [CONFIRMED]",ebonblight slippers worldforged binds when picked up feet cloth 47 armor +15 intellect requires level 51 item level 56 equip: increases spell power by 14.   you haven't collected this appearance
515321,Xorothian Slippers,False,55,60,Feet,INVTYPE_FEET,Armor,Cloth,3,19,0,7,0,0,0,0,23.55,True,False,True,"Felwood 35.9, 44.2 [CONFIRMED]",xorothian slippers worldforged binds when picked up feet cloth 55 armor +7 stamina requires level 55 item level 60 equip: improves haste rating by 7. equip: increases spell power by 9. equip: increases your fire and shadow spell power by 10.   you haven't collected this appearance
354463,Ashen Boots,False,58,63,Feet,INVTYPE_FEET,Armor,Leather,3,12,13,0,0,0,11,0,22.4,True,False,True,"Deadwind Pass 48.7, 78.0 [FADING]",ashen boots worldforged binds when picked up feet leather 113 armor +9 stamina +13 intellect +11 spirit +6 fire resistance +6 shadow resistance requires level 58 item level 63 equip: increases spell power by 12.   you haven't collected this appearance
515255,Dark Iron Slippers,False,47,52,Feet,INVTYPE_FEET,Armor,Cloth,3,11,13,0,0,0,11,0,21.4,True,False,True,"Searing Gorge 21.0, 79.9 [FADING]",dark iron slippers worldforged binds when picked up feet cloth 16 armor +13 intellect +11 spirit requires level 47 item level 52 equip: increases spell power by 11.   you haven't collected this appearance
515723,Treads of the Verdant Threshold,False,47,52,Feet,INVTYPE_FEET,Armor,Leather,3,11,13,0,0,0,11,0,21.4,True,False,True,"Tanaris 26.0, 54.0 [CONFIRMED]",treads of the verdant threshold worldforged binds when picked up feet leather 48 armor +13 intellect +11 spirit requires level 47 item level 52 equip: increases spell power by 11.   you haven't collected this appearance
515385,Blaze Runners,False,56,61,Feet,INVTYPE_FEET,Armor,Cloth,4,8,9,6,0,0,0,0,19.1,True,False,True,"Un'Goro Crater 49.6, 45.1 [FADING]","blaze runners worldforged binds when picked up feet cloth 65 armor +6 stamina +9 intellect requires level 56 item level 61 equip: increases spell power by 8. equip: improves haste rating by 6. equip: ignite when taking fall damage, increasing your movement speed by 15% for 8 sec and dealing 161 to 176 fire damage every 2 sec to nearby enemies.   you haven't collected this appearance"
410104,Non-Slip Winter Boots,False,57,62,Feet,INVTYPE_FEET,Armor,Cloth,3,7,8,5,0,0,7,0,16.65,True,False,True,"Winterspring 57.9, 22.2 [FADING]",non-slip winter boots worldforged binds when picked up feet cloth 56 armor +8 intellect +7 spirit requires level 57 item level 62 equip: improves haste rating by 5. equip: increases spell power by 7. equip: reduces the duration of slow and root effects done to you by 3%.   you haven't collected this appearance
410198,Emberstep Sabatons,False,55,60,Feet,INVTYPE_FEET,Armor,Mail,3,0,12,0,10,0,0,0,14.1,True,False,True,"Burning Steppes 48.8, 34.9 [FADING]",emberstep sabatons worldforged binds when picked up feet mail 230 armor +8 agility +8 stamina +12 intellect requires level 55 item level 60 equip: improves hit rating by 10.   you haven't collected this appearance
515628,The Bear Feet,False,49,54,Feet,INVTYPE_FEET,Armor,Leather,3,0,0,0,14,0,0,0,6.3,True,False,True,"Azshara 35.6, 35.5 [CONFIRMED]","the bear feet worldforged binds when picked up feet leather 99 armor +11 strength requires level 49 item level 54 equip: improves hit rating by 14. ""no furbolg were harmed in the making of these boots.""   you haven't collected this appearance"
410227,Lavasilk Footpads,False,55,60,Feet,INVTYPE_FEET,Armor,Leather,3,0,0,0,12,0,0,0,5.4,True,False,True,"Burning Steppes 43.1, 67.9 [CONFIRMED]",lavasilk footpads worldforged binds when picked up feet leather 108 armor +11 agility +10 stamina requires level 55 item level 60 equip: improves hit rating by 12.   you haven't collected this appearance
410232,Sticky Sabatons,False,50,55,Feet,INVTYPE_FEET,Armor,Mail,3,0,0,0,0,7,0,0,2.8,True,False,True,"Western Plaguelands 38.2, 55.0 [CONFIRMED]",sticky sabatons worldforged binds when picked up feet mail 213 armor +6 strength +7 agility +7 stamina requires level 50 item level 55 equip: improves critical strike rating by 7.   you haven't collected this appearance
410076,Purple Steppers,False,58,63,Feet,INVTYPE_FEET,Armor,Plate,3,0,0,0,0,0,0,0,0.0,True,False,True,"Silithus 28.9, 31.1 [FADING]",purple steppers worldforged binds when picked up feet plate 415 armor +8 strength +9 stamina requires level 58 item level 63 equip: increases defense rating by 9. equip: increases your parry rating by 10.   you haven't collected this appearance
410134,Resilient Stompers,False,54,59,Feet,INVTYPE_FEET,Armor,Mail,3,0,0,0,0,0,0,0,0.0,True,False,True,"Eastern Plaguelands 46.0, 52.0 [CONFIRMED]",resilient stompers worldforged binds when picked up feet mail 226 armor +10 agility +10 stamina requires level 54 item level 59 equip: increases attack power by 15.   you haven't collected this appearance
515296,Demon Kickers,False,51,56,Feet,INVTYPE_FEET,Armor,Mail,3,0,0,0,0,0,0,0,0.0,True,False,True,"Blasted Lands 44.3, 55.1 [CONFIRMED]","demon kickers worldforged binds when picked up feet mail 216 armor +9 agility requires level 51 item level 56 equip: increases your dodge rating by 10. equip: increases your parry rating by 11. ""these boots have seen everything.""   you haven't collected this appearance"
354279,"Kim'Jael's ""Trustworthy"" Boots",False,51,56,Feet,INVTYPE_FEET,Armor,Mail,3,0,0,0,0,0,0,0,0.0,True,False,True,"Azshara 53.6, 21.9 [CONFIRMED]","kim'jael's ""trustworthy"" boots worldforged binds when picked up feet mail 216 armor +6 agility +6 stamina requires level 51 item level 56 equip: increases your expertise rating by 7. equip: unstable energy runs within these boots, if only there was a way to unleash it. ""crafted with the finest gnomish ingenuity! the creator of this device assumes no responsibility for any other unintended side effects.""   you haven't collected this appearance"
515402,Marsh Treaders,False,50,55,Feet,INVTYPE_FEET,Armor,Plate,2,0,0,0,0,0,0,0,0.0,True,False,True,"Un'Goro Crater 63.1, 68.8 [FADING]",marsh treaders worldforged binds when picked up feet plate 335 armor +7 stamina requires level 50 item level 55 equip: increases your dodge rating by 8. equip: increases defense rating by 8.   you haven't collected this appearance
500820,Ring of Embered Thought,False,55,60,Finger,INVTYPE_FINGER,Armor,Miscellaneous,4,10,11,7,0,0,0,0,23.35,False,False,True,,ring of embered thought binds when picked up finger +5 stamina +8 intellect requires level 55 item level 49 equip: improves haste rating by 5. equip: increases spell power by 7. equip: improves your resilience rating by 12.
515621,Imitation of Zin-Eldari,False,50,55,Finger,INVTYPE_FINGER,Armor,Miscellaneous,3,7,8,0,6,0,0,0,16.1,True,False,True,"Azshara 36.7, 75.7 [CONFIRMED]","imitation of zin-eldari worldforged binds when picked up unique-equipped: imitation of zin-eldari (1) finger +5 stamina +8 intellect requires level 50 item level 55 equip: improves hit rating by 6. equip: increases spell power by 7. ""an imitation of a much more powerful ring long since lost to time."""
515771,Cyclok's Sanity,False,50,55,Finger,INVTYPE_FINGER,Armor,Miscellaneous,3,7,5,7,0,0,5,0,15.55,True,False,True,"Tanaris 41.0, 54.0 [CONFIRMED]",cyclok's sanity worldforged binds when picked up unique-equipped: cyclok's sanity (1) finger +5 intellect +5 spirit requires level 50 item level 55 equip: improves haste rating by 7. equip: increases spell power by 7. equip: you have a chance when taking damage to reduce your threat generated by 20% for 6 seconds.
354447,Faded Promise Ring,False,55,60,Finger,INVTYPE_FINGER,Armor,Miscellaneous,3,10,0,7,0,0,10,0,14.55,True,False,True,"Deadwind Pass 53.4, 73.0 [FADING]","faded promise ring worldforged binds when picked up unique-equipped: faded promise ring (1) finger +10 spirit requires level 55 item level 60 equip: improves haste rating by 7. equip: increases spell power by 10. ""the name engraved upon this ring has long since faded."""
410148,Ring of Memorial,False,53,58,Finger,INVTYPE_FINGER,Armor,Miscellaneous,3,10,0,7,0,0,10,0,14.55,True,False,True,"Eastern Plaguelands 35.1, 86.5 [FADING]",ring of memorial worldforged binds when picked up unique-equipped: ring of memorial (1) finger +10 spirit requires level 53 item level 58 equip: increases spell power by 10. equip: improves haste rating by 7.
410022,Scarlet Band,False,55,60,Finger,INVTYPE_FINGER,Armor,Miscellaneous,3,10,0,0,0,8,0,0,13.2,True,False,True,"Western Plaguelands 42.0, 15.0 [FADING]",scarlet band worldforged binds when picked up unique-equipped: scarlet band (1) finger +8 stamina requires level 55 item level 60 equip: improves critical strike rating by 8. equip: increases spell power by 10.
515268,Dark Iron Loop,False,47,52,Finger,INVTYPE_FINGER,Armor,Miscellaneous,3,7,7,0,0,0,0,0,12.6,True,False,True,"Searing Gorge 40.1, 28.3 [CONFIRMED]",dark iron loop worldforged binds when picked up unique-equipped: dark iron loop (1) finger +5 stamina +7 intellect requires level 47 item level 52 equip: increases spell power by 7. equip: increases spell penetration by 6.
515738,Inventor's Sand Band,False,48,53,Finger,INVTYPE_FINGER,Armor,Miscellaneous,3,9,0,0,7,0,0,0,12.15,True,False,True,"Tanaris 70.0, 51.9 [FADING]",inventor's sand band worldforged binds when picked up unique-equipped: inventor's sand band (1) finger +7 agility requires level 48 item level 53 equip: increases spell power by 9. equip: improves hit rating by 7.
354454,Reverence of the Ancient Ones,False,55,60,Finger,INVTYPE_FINGER,Armor,Miscellaneous,3,0,11,0,0,8,0,0,12.0,True,False,True,"Redridge Mountains 41.3, 47.4 [CONFIRMED]; Deadwind Pass 36.9, 66.8 [CONFIRMED]","reverence of the ancient ones worldforged binds when picked up unique-equipped: reverence of the ancient ones (1) finger +8 stamina +11 intellect requires level 55 item level 60 equip: improves critical strike rating by 8. ""'rae' is engraved upon this ring in an ancient script."""
410213,Charred Signet,False,56,61,Finger,INVTYPE_FINGER,Armor,Miscellaneous,3,10,0,0,0,0,11,0,10.0,True,False,True,"Burning Steppes 30.0, 39.0 [FADING]",charred signet worldforged binds when picked up unique-equipped: charred signet (1) finger +8 stamina +11 spirit requires level 56 item level 61 equip: increases spell power by 10.
500822,Ashen Dreambinder,False,55,60,Finger,INVTYPE_FINGER,Armor,Miscellaneous,4,10,0,0,0,0,10,10,10.0,False,False,True,,ashen dreambinder binds when picked up finger +5 stamina +7 spirit requires level 55 item level 49 equip: increases spell power by 7. equip: restores 7 mana per 5 sec equip: improves your resilience rating by 12.
515338,Ring of Purity,False,51,56,Finger,INVTYPE_FINGER,Armor,Miscellaneous,3,9,0,0,0,0,9,0,9.0,True,False,True,"Felwood 55.0, 26.0 [CONFIRMED]",ring of purity worldforged binds when picked up unique-equipped: ring of purity (1) finger +7 stamina +9 spirit +6 shadow resistance requires level 51 item level 56 equip: increases spell power by 9.
410083,Winter Band,False,58,63,Finger,INVTYPE_FINGER,Armor,Miscellaneous,3,0,0,0,10,8,0,0,7.7,True,False,True,"Winterspring 59.0, 10.8 [CONFIRMED]",winter band worldforged binds when picked up unique-equipped: winter band (1) finger +8 stamina requires level 58 item level 63 equip: improves hit rating by 10. equip: improves critical strike rating by 8.
410114,Maddening Signet,False,53,58,Finger,INVTYPE_FINGER,Armor,Miscellaneous,3,0,0,0,9,8,0,0,7.25,True,False,True,"Winterspring 62.6, 42.1 [FADING]; Western Plaguelands 58.0, 37.0 [CONFIRMED]",maddening signet worldforged binds when picked up unique-equipped: maddening signet (1) finger +8 stamina requires level 53 item level 58 equip: improves hit rating by 9. equip: improves critical strike rating by 8.
410056,Geo Band,False,59,64,Finger,INVTYPE_FINGER,Armor,Miscellaneous,3,0,0,0,14,0,0,0,6.3,True,False,True,"Silithus 40.8, 44.5 [FADING]",geo band worldforged binds when picked up unique-equipped: geo band (1) finger +12 stamina +7 fire resistance +7 nature resistance +7 frost resistance requires level 59 item level 64 equip: improves hit rating by 14.
500821,Charstone Warband,False,55,60,Finger,INVTYPE_FINGER,Armor,Miscellaneous,4,0,0,7,0,0,0,0,4.55,False,False,True,,charstone warband binds when picked up finger +4 strength +5 stamina requires level 55 item level 49 equip: increases attack power by 8. equip: improves haste rating by 5. equip: improves your resilience rating by 12.
